ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
COALINDIA.NS,long,PB-L,2017-11-08,2017-11-13,141.8913,136.2008,SL,2.8452,-4.2104,5
COALINDIA.NS,long,PB-L,2018-02-05,2018-04-05,145.2163,144.9351,MeshBreak,4.3532,-0.3937,59
COALINDIA.NS,long,BO-L,2018-04-17,2018-05-04,150.0479,143.7861,SL,3.1309,-4.3732,17
COALINDIA.NS,long,BO-L,2018-05-31,2018-06-18,154.5609,145.5738,SL,4.4935,-6.0146,18
COALINDIA.NS,long,BO-L,2018-08-21,2018-09-17,152.0305,144.3469,SL,3.8418,-5.254,27
COALINDIA.NS,long,BO-L,2021-01-12,2021-01-18,93.5451,88.7705,SL,2.3873,-5.3041,6
COALINDIA.NS,long,BO-L,2021-02-24,2021-03-25,92.1099,86.3733,SL,2.8683,-6.4279,29
COALINDIA.NS,long,BO-L,2021-06-04,2021-06-29,101.0155,95.5387,SL,2.7384,-5.6217,25
COALINDIA.NS,long,BO-L,2021-09-13,2021-09-23,104.5426,111.7358,TP,2.3977,6.6806,10
COALINDIA.NS,long,BO-L,2021-09-23,2021-09-29,113.1643,122.7386,TP,3.1914,8.2605,6
COALINDIA.NS,long,BO-L,2022-01-13,2022-01-24,118.0573,112.4006,SL,2.8283,-4.9915,11
COALINDIA.NS,long,BO-L,2022-02-09,2022-02-24,120.8161,114.373,SL,3.2216,-5.533,15
COALINDIA.NS,long,BO-L,2022-04-06,2022-05-10,143.1893,134.3807,SL,4.4043,-6.3517,34
COALINDIA.NS,long,BO-L,2022-07-29,2022-08-25,156.042,167.5738,TP,3.8439,7.1902,27
COALINDIA.NS,long,BO-L,2022-10-28,2022-12-23,183.0261,174.7142,SL,4.156,-4.7414,56
COALINDIA.NS,long,BO-L,2023-04-18,2023-05-29,189.655,199.8542,TP,3.3997,5.1778,41
COALINDIA.NS,long,BO-L,2023-05-29,2023-06-01,201.0081,194.3112,SL,3.3485,-3.5317,3
COALINDIA.NS,long,PB-L,2023-08-09,2023-09-04,191.7377,203.3251,TP,3.8624,5.8433,26
COALINDIA.NS,long,BO-L,2023-10-10,2023-11-13,252.0265,270.3906,TP,6.1214,7.0866,34
COALINDIA.NS,long,BO-L,2023-12-19,2024-01-29,318.9538,342.9134,TP,7.9865,7.3119,41
COALINDIA.NS,long,BO-L,2024-01-29,2024-02-07,358.8067,390.2919,TP,10.4951,8.575,9
COALINDIA.NS,long,PB-L,2024-02-22,2024-05-22,391.3825,438.1355,TP,15.5843,11.7456,90
COALINDIA.NS,long,BO-L,2024-05-22,2024-06-04,441.1022,414.3098,SL,13.3962,-6.274,13
COALINDIA.NS,long,PB-L,2024-09-27,2024-10-07,458.3032,426.6456,MeshBreak,10.1358,-7.1076,10
COALINDIA.NS,long,PB-L,2025-09-30,2025-12-23,374.7096,389.5903,TP,4.9602,3.7713,84
COALINDIA.NS,long,PB-L,2026-01-22,2026-01-29,417.6785,444.8113,TP,9.0443,6.2961,7
COALINDIA.NS,long,BO-L,2026-01-29,2026-02-02,449.8038,428.2752,SL,10.7643,-4.9862,4
COALINDIA.NS,long,PB-L,2026-02-24,2026-03-12,430.95,461.43,TP,10.16,6.8727,16
COALINDIA.NS,long,BO-L,2026-03-12,2026-03-24,470.1,444.5812,SL,12.7594,-5.6284,12
